Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	13.0	20.0	6669.0	1.0	0.0
1	103.0	180.0	17989.0	8.0	0.0
2	574.0	837.0	25030.0	32.0	0.0
3	1721.0	2225.0	22229.0	193.0	0.0
4	3956.0	5200.0	15133.0	664.0	0.0
5	7229.0	8806.0	7802.0	1653.0	0.0
6	10775.0	12387.0	3415.0	3408.0	0.0
7	13449.0	14478.0	1230.0	5612.0	0.0
8	14655.0	14650.0	376.0	8436.0	0.0
9	13892.0	13331.0	89.0	11004.0	0.0
10	11564.0	10261.0	33.0	12601.0	0.0
11	8709.0	7548.0	5.0	12992.0	0.0
12	5786.0	4743.0	0.0	12017.0	0.0
13	3589.0	2668.0	0.0	10088.0	0.0
14	2043.0	1423.0	0.0	7761.0	0.0
15	1024.0	701.0	0.0	5583.0	0.0
16	570.0	321.0	0.0	3536.0	0.0
17	206.0	132.0	0.0	2111.0	0.0
18	90.0	61.0	0.0	1165.0	0.0
19	36.0	18.0	0.0	640.0	0.0
20	15.0	7.0	0.0	286.0	0.0
21	1.0	2.0	0.0	133.0	0.0
22	0.0	0.0	0.0	44.0	0.0
23	0.0	0.0	0.0	24.0	1.0
24	0.0	1.0	0.0	5.0	1.0
25	0.0	0.0	0.0	3.0	3.0
26	0.0	0.0	0.0	0.0	14.0
27	0.0	0.0	0.0	0.0	26.0
28	0.0	0.0	0.0	0.0	36.0
29	0.0	0.0	0.0	0.0	96.0
30	0.0	0.0	0.0	0.0	212.0
31	0.0	0.0	0.0	0.0	373.0
32	0.0	0.0	0.0	0.0	660.0
33	0.0	0.0	0.0	0.0	1136.0
34	0.0	0.0	0.0	0.0	1758.0
35	0.0	0.0	0.0	0.0	2655.0
36	0.0	0.0	0.0	0.0	3685.0
37	0.0	0.0	0.0	0.0	4871.0
38	0.0	0.0	0.0	0.0	6425.0
39	0.0	0.0	0.0	0.0	7454.0
40	0.0	0.0	0.0	0.0	8854.0
41	0.0	0.0	0.0	0.0	9307.0
42	0.0	0.0	0.0	0.0	9477.0
43	0.0	0.0	0.0	0.0	9060.0
44	0.0	0.0	0.0	0.0	8262.0
45	0.0	0.0	0.0	0.0	7120.0
46	0.0	0.0	0.0	0.0	5913.0
47	0.0	0.0	0.0	0.0	4372.0
48	0.0	0.0	0.0	0.0	3105.0
49	0.0	0.0	0.0	0.0	2127.0
50	0.0	0.0	0.0	0.0	1356.0
51	0.0	0.0	0.0	0.0	808.0
52	0.0	0.0	0.0	0.0	433.0
53	0.0	0.0	0.0	0.0	216.0
54	0.0	0.0	0.0	0.0	102.0
55	0.0	0.0	0.0	0.0	50.0
56	0.0	0.0	0.0	0.0	22.0
57	0.0	0.0	0.0	0.0	6.0
58	0.0	0.0	0.0	0.0	3.0
59	0.0	0.0	0.0	0.0	1.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
