Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	16.0	0.0	0.0
1	0.0	0.0	210.0	0.0	0.0
2	0.0	0.0	828.0	0.0	0.0
3	0.0	0.0	2418.0	0.0	0.0
4	0.0	0.0	5030.0	0.0	0.0
5	0.0	0.0	8450.0	0.0	0.0
6	1.0	1.0	11667.0	0.0	0.0
7	0.0	0.0	13819.0	0.0	0.0
8	0.0	2.0	14295.0	0.0	0.0
9	5.0	15.0	12911.0	0.0	0.0
10	8.0	28.0	10461.0	0.0	0.0
11	23.0	73.0	7633.0	0.0	0.0
12	60.0	161.0	5217.0	0.0	0.0
13	166.0	306.0	3270.0	0.0	0.0
14	307.0	578.0	1906.0	1.0	0.0
15	549.0	960.0	973.0	7.0	0.0
16	906.0	1581.0	492.0	10.0	0.0
17	1399.0	2290.0	238.0	27.0	0.0
18	2239.0	3339.0	109.0	56.0	0.0
19	3173.0	4316.0	33.0	100.0	0.0
20	4206.0	5704.0	20.0	198.0	0.0
21	5348.0	6837.0	2.0	345.0	0.0
22	6434.0	7712.0	2.0	596.0	0.0
23	7298.0	8333.0	0.0	887.0	0.0
24	7928.0	8475.0	0.0	1282.0	0.0
25	8205.0	8454.0	0.0	1945.0	0.0
26	8221.0	7915.0	0.0	2566.0	0.0
27	8029.0	7164.0	0.0	3328.0	0.0
28	7322.0	6297.0	0.0	4192.0	0.0
29	6507.0	5075.0	0.0	5128.0	0.0
30	5446.0	4049.0	0.0	5795.0	0.0
31	4298.0	3050.0	0.0	6595.0	0.0
32	3539.0	2351.0	0.0	7052.0	0.0
33	2614.0	1646.0	0.0	7314.0	0.0
34	1865.0	1148.0	0.0	7493.0	0.0
35	1346.0	822.0	0.0	7209.0	0.0
36	953.0	539.0	0.0	6837.0	0.0
37	600.0	321.0	0.0	6175.0	0.0
38	424.0	204.0	0.0	5253.0	0.0
39	272.0	121.0	0.0	4563.0	0.0
40	136.0	63.0	0.0	3762.0	0.0
41	79.0	42.0	0.0	3093.0	0.0
42	47.0	11.0	0.0	2372.0	0.0
43	21.0	3.0	0.0	1791.0	0.0
44	12.0	6.0	0.0	1307.0	0.0
45	9.0	4.0	0.0	952.0	0.0
46	5.0	1.0	0.0	626.0	0.0
47	0.0	2.0	0.0	439.0	0.0
48	0.0	1.0	0.0	252.0	0.0
49	0.0	0.0	0.0	190.0	0.0
50	0.0	0.0	0.0	113.0	0.0
51	0.0	0.0	0.0	65.0	0.0
52	0.0	0.0	0.0	39.0	0.0
53	0.0	0.0	0.0	19.0	0.0
54	0.0	0.0	0.0	10.0	0.0
55	0.0	0.0	0.0	6.0	0.0
56	0.0	0.0	0.0	3.0	0.0
57	0.0	0.0	0.0	5.0	0.0
58	0.0	0.0	0.0	2.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	2.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	1.0
99	0.0	0.0	0.0	0.0	5.0
100	0.0	0.0	0.0	0.0	1.0
101	0.0	0.0	0.0	0.0	8.0
102	0.0	0.0	0.0	0.0	9.0
103	0.0	0.0	0.0	0.0	14.0
104	0.0	0.0	0.0	0.0	41.0
105	0.0	0.0	0.0	0.0	55.0
106	0.0	0.0	0.0	0.0	69.0
107	0.0	0.0	0.0	0.0	112.0
108	0.0	0.0	0.0	0.0	162.0
109	0.0	0.0	0.0	0.0	238.0
110	0.0	0.0	0.0	0.0	305.0
111	0.0	0.0	0.0	0.0	470.0
112	0.0	0.0	0.0	0.0	598.0
113	0.0	0.0	0.0	0.0	799.0
114	0.0	0.0	0.0	0.0	976.0
115	0.0	0.0	0.0	0.0	1258.0
116	0.0	0.0	0.0	0.0	1606.0
117	0.0	0.0	0.0	0.0	2016.0
118	0.0	0.0	0.0	0.0	2287.0
119	0.0	0.0	0.0	0.0	2853.0
120	0.0	0.0	0.0	0.0	3261.0
121	0.0	0.0	0.0	0.0	3561.0
122	0.0	0.0	0.0	0.0	4126.0
123	0.0	0.0	0.0	0.0	4421.0
124	0.0	0.0	0.0	0.0	4821.0
125	0.0	0.0	0.0	0.0	5041.0
126	0.0	0.0	0.0	0.0	5221.0
127	0.0	0.0	0.0	0.0	5485.0
128	0.0	0.0	0.0	0.0	5483.0
129	0.0	0.0	0.0	0.0	5389.0
130	0.0	0.0	0.0	0.0	5113.0
131	0.0	0.0	0.0	0.0	4857.0
132	0.0	0.0	0.0	0.0	4439.0
133	0.0	0.0	0.0	0.0	4086.0
134	0.0	0.0	0.0	0.0	3658.0
135	0.0	0.0	0.0	0.0	3318.0
136	0.0	0.0	0.0	0.0	2834.0
137	0.0	0.0	0.0	0.0	2410.0
138	0.0	0.0	0.0	0.0	1954.0
139	0.0	0.0	0.0	0.0	1592.0
